"","id","time","production"
"943","COD",1992,1283.17075208426
"944","COD",1993,1332.99366880178
"945","COD",1994,1268.94476718664
"946","COD",1995,1208.65267627716
"947","COD",1996,1212.49983103991
"948","COD",1997,1261.80683736086
"949","COD",1998,1090.15841289997
"950","COD",1999,1226.01925867319
"951","COD",2000,1168.62329409599
"952","COD",2001,1170.87182044744
"953","COD",2002,1096.60584323406
"954","COD",2003,1236.80859841824
"955","COD",2004,1230.37111112118
"956","COD",2005,1143.05398098469
"957","COD",2006,1040.97378318787
"958","COD",2007,1128.66316751003
"959","COD",2008,1095.09831769466
"960","COD",2009,1119.06836480618
"961","COD",2010,1068.55406548738
"962","COG",1980,0
"963","COG",1981,0
"964","COG",1982,0
"965","COG",1983,0
"966","COG",1984,0
"967","COG",1985,0
"968","COG",1986,0
"969","COG",1987,0
"970","COG",1988,0
"971","COG",1989,0
"972","COG",1990,0
"973","COG",1991,0
"974","COG",1992,0
"975","COG",1993,0
"976","COG",1994,0
"977","COG",1995,0
"978","COG",1996,0
"979","COG",1997,0
"980","COG",1998,0
"981","COG",1999,0
"982","COG",2000,0
"983","COG",2001,0
"984","COG",2002,0
"985","COG",2003,0
"986","COG",2004,0
"987","COG",2005,0
"988","COG",2006,0
"989","COG",2007,0
"990","COG",2008,0
"991","COG",2009,0
"992","COG",2010,0
"993","COL",1980,3758.15180879593
"994","COL",1981,3880.81016145468
"995","COL",1982,3222.3126917839
"996","COL",1983,1804.04316134334
"997","COL",1984,1211.82245087862
"998","COL",1985,1489.37392511368
"999","COL",1986,1543.79564898014
"1000","COL",1987,1579.19241670132
"1001","COL",1988,1331.16313909531
"1002","COL",1989,1296.87971079946
"1003","COL",1990,1736.86060867786
"1004","COL",1991,1477.4325100565
"1005","COL",1992,1370.88864141464
"1006","COL",1993,1764.97786531687
"1007","COL",1994,1609.26244761348
"1008","COL",1995,1282.43010890722
"1009","COL",1996,1117.24554363132
"1010","COL",1997,1604.31125679493
"1011","COL",1998,1452.64848658204
"1012","COL",1999,1435.63773179531
"1013","COL",2000,1280.01372283697
"1014","COL",2001,1547.26095050573
"1015","COL",2002,1250.16010841489
"1016","COL",2003,1772.60180623293
"1017","COL",2004,1558.39473194599
"1018","COL",2005,1427.58329361916
"1019","COL",2006,1328.55338275194
"1020","COL",2007,1328.20274255037
"1021","COL",2008,1535.58577935457
"1022","COL",2009,1431.16544802666
"1023","COL",2010,1449.13225633383
"1024","CRI",1980,0
"1025","CRI",1981,0
"1026","CRI",1982,0
"1027","CRI",1983,0
"1028","CRI",1984,0
"1029","CRI",1985,0
"1030","CRI",1986,0
"1031","CRI",1987,0
"1032","CRI",1988,0
"1033","CRI",1989,0
"1034","CRI",1990,0
"1035","CRI",1991,0
"1036","CRI",1992,0
"1037","CRI",1993,0
"1038","CRI",1994,0
"1039","CRI",1995,0
"1040","CRI",1996,0
"1041","CRI",1997,0
"1042","CRI",1998,0
"1043","CRI",1999,0
"1044","CRI",2000,0
"1045","CRI",2001,0
"1046","CRI",2002,0
"1047","CRI",2003,0
"1048","CRI",2004,0
"1049","CRI",2005,0
"1050","CRI",2006,0
"1051","CRI",2007,0
"1052","CRI",2008,0
"1053","CRI",2009,0
"1054","CRI",2010,0
"1055","CUB",1980,0
"1056","CUB",1981,0
"1057","CUB",1982,0
"1058","CUB",1983,0
"1059","CUB",1984,0
"1060","CUB",1985,0
"1061","CUB",1986,0
"1062","CUB",1987,0
"1063","CUB",1988,0
"1064","CUB",1989,0
"1065","CUB",1990,0
"1066","CUB",1991,0
"1067","CUB",1992,0
"1068","CUB",1993,0
"1069","CUB",1994,0
"1070","CUB",1995,0
"1071","CUB",1996,0
"1072","CUB",1997,0
"1073","CUB",1998,0
"1074","CUB",1999,0
"1075","CUB",2000,0
"1076","CUB",2001,0
"1077","CUB",2002,0
"1078","CUB",2003,0
"1079","CUB",2004,0
"1080","CUB",2005,0
"1081","CUB",2006,0
"1082","CUB",2007,0
"1083","CUB",2008,0
"1084","CUB",2009,0
"1085","CUB",2010,0
"1086","CYP",1980,0
"1087","CYP",1981,0
"1088","CYP",1982,0
"1089","CYP",1983,0
"1090","CYP",1984,0
"1091","CYP",1985,0
"1092","CYP",1986,0
"1093","CYP",1987,0
"1094","CYP",1988,0
"1095","CYP",1989,0
"1096","CYP",1990,0
"1097","CYP",1991,0
"1098","CYP",1992,0
"1099","CYP",1993,0
"1100","CYP",1994,0
"1101","CYP",1995,0
"1102","CYP",1996,0
"1103","CYP",1997,0
"1104","CYP",1998,0
"1105","CYP",1999,0
"1106","CYP",2000,0
"1107","CYP",2001,0
"1108","CYP",2002,0
"1109","CYP",2003,0
"1110","CYP",2004,0
"1111","CYP",2005,0
"1112","CYP",2006,0
"1113","CYP",2007,0
"1114","CYP",2008,0
"1115","CYP",2009,0
"1116","CYP",2010,0
"1117","CZE",1980,89.24109385252
"1118","CZE",1981,90.9341352492571
"1119","CZE",1982,78.5957285517454
"1120","CZE",1983,75.2862985730171
"1121","CZE",1984,141.133380961418
"1122","CZE",1985,122.662116982937
"1123","CZE",1986,130.711755485535
"1124","CZE",1987,132.332866286039
"1125","CZE",1988,130.953486220837
"1126","CZE",1989,85.5862307608128
"1127","CZE",1990,159.823415675163
"1128","CZE",1991,115.775045400858
"1129","CZE",1992,102.16691639781
"1130","CZE",1993,82.7646860206127
"1131","CZE",1994,144.372745718956
"1132","CZE",1995,137.55503115654
"1133","CZE",1996,158.443316376209
"1134","CZE",1997,145.987750346661
"1135","CZE",1998,84.8168569260836
"1136","CZE",1999,119.388936207294
"1137","CZE",2000,134.314197590351
"1138","CZE",2001,144.188492759466
"1139","CZE",2002,164.133631076813
"1140","CZE",2003,118.149290844202
"1141","CZE",2004,137.533142957687
"1142","CZE",2005,132.879578413963
"1143","CZE",2006,161.306024856567
"1144","CZE",2007,161.194345529079
"1145","CZE",2008,148.32135584116
"1146","CZE",2009,152.931118190289
"1147","CZE",2010,111.425837094784
"1148","DEU",1980,0
"1149","DEU",1981,0
"1150","DEU",1982,0
"1151","DEU",1983,0
"1152","DEU",1984,0
"1153","DEU",1985,0
"1154","DEU",1986,0
"1155","DEU",1987,0
"1156","DEU",1988,0
"1157","DEU",1989,0
"1158","DEU",1990,0
"1159","DEU",1991,0
"1160","DEU",1992,0
"1161","DEU",1993,0
"1162","DEU",1994,0
"1163","DEU",1995,0
"1164","DEU",1996,0
"1165","DEU",1997,0
"1166","DEU",1998,0
"1167","DEU",1999,0
"1168","DEU",2000,0
"1169","DEU",2001,0
"1170","DEU",2002,0
"1171","DEU",2003,0
"1172","DEU",2004,0
"1173","DEU",2005,0
"1174","DEU",2006,0
"1175","DEU",2007,0
"1176","DEU",2008,0
"1177","DEU",2009,0
"1178","DEU",2010,0
"1179","DNK",1980,0
"1180","DNK",1981,0
"1181","DNK",1982,0
"1182","DNK",1983,0
"1183","DNK",1984,0
"1184","DNK",1985,0
"1185","DNK",1986,0
"1186","DNK",1987,0
"1187","DNK",1988,0
"1188","DNK",1989,0
"1189","DNK",1990,0
"1190","DNK",1991,0
"1191","DNK",1992,0
"1192","DNK",1993,0
"1193","DNK",1994,0
"1194","DNK",1995,0
"1195","DNK",1996,0
"1196","DNK",1997,0
"1197","DNK",1998,0
"1198","DNK",1999,0
"1199","DNK",2000,0
"1200","DNK",2001,0
"1201","DNK",2002,0
"1202","DNK",2003,0
"1203","DNK",2004,0
"1204","DNK",2005,0
"1205","DNK",2006,0
"1206","DNK",2007,0
"1207","DNK",2008,0
"1208","DNK",2009,0
"1209","DNK",2010,0
"1210","DOM",1980,0
"1211","DOM",1981,0
"1212","DOM",1982,0
"1213","DOM",1983,0
"1214","DOM",1984,0
"1215","DOM",1985,0
"1216","DOM",1986,0
"1217","DOM",1987,0
"1218","DOM",1988,0
"1219","DOM",1989,0
"1220","DOM",1990,0
"1221","DOM",1991,0
"1222","DOM",1992,0
"1223","DOM",1993,0
"1224","DOM",1994,0
"1225","DOM",1995,0
"1226","DOM",1996,0
"1227","DOM",1997,0
"1228","DOM",1998,0
"1229","DOM",1999,0
"1230","DOM",2000,0
"1231","DOM",2001,0
"1232","DOM",2002,0
"1233","DOM",2003,0
"1234","DOM",2004,0
"1235","DOM",2005,0
"1236","DOM",2006,0
"1237","DOM",2007,0
"1238","DOM",2008,0
"1239","DOM",2009,0
"1240","DOM",2010,0
"1241","DZA",1980,0
"1242","DZA",1981,0
"1243","DZA",1982,0
"1244","DZA",1983,0
"1245","DZA",1984,0
"1246","DZA",1985,0
"1247","DZA",1986,0
"1248","DZA",1987,0
"1249","DZA",1988,0
"1250","DZA",1989,0
"1251","DZA",1990,0
"1252","DZA",1991,0
"1253","DZA",1992,0
"1254","DZA",1993,0
"1255","DZA",1994,0
"1256","DZA",1995,0
"1257","DZA",1996,0
"1258","DZA",1997,0
"1259","DZA",1998,0
"1260","DZA",1999,0
"1261","DZA",2000,0
"1262","DZA",2001,0
"1263","DZA",2002,0
"1264","DZA",2003,0
"1265","DZA",2004,0
"1266","DZA",2005,0
"1267","DZA",2006,0
"1268","DZA",2007,0
"1269","DZA",2008,0
"1270","DZA",2009,0
"1271","DZA",2010,0
"1272","ECU",1980,3506.49491270781
"1273","ECU",1981,3155.18311241865
"1274","ECU",1982,3250.01657885075
"1275","ECU",1983,3420.77090489149
"1276","ECU",1984,3161.63972966909
"1277","ECU",1985,2992.73760398626
"1278","ECU",1986,3053.22924505949
"1279","ECU",1987,3124.31279115677
"1280","ECU",1988,2512.76655827045
"1281","ECU",1989,2491.85610926867
"1282","ECU",1990,3077.35947328567
"1283","ECU",1991,3183.62299126387
"1284","ECU",1992,2838.21701524973
"1285","ECU",1993,3167.22864056826
"1286","ECU",1994,2797.64719639301
"1287","ECU",1995,3080.09011155605
"1288","ECU",1996,3218.3868732357
"1289","ECU",1997,3033.70289709568
"1290","ECU",1998,2887.76132487297
"1291","ECU",1999,2638.7722242713
"1292","ECU",2000,2897.35650287151
"1293","ECU",2001,3394.86297251463
"1294","ECU",2002,3010.02176342487
"1295","ECU",2003,2518.01133871794
"1296","ECU",2004,3175.00319636822
"1297","ECU",2005,2995.9803312397
"1298","ECU",2006,3260.30218797922
"1299","ECU",2007,2853.64790829659
"1300","ECU",2008,2479.99928572416
"1301","ECU",2009,3271.39941150904
"1302","ECU",2010,3196.41556233168
"1303","EGY",1980,357.207130213976
"1304","EGY",1981,358.403784987926
"1305","EGY",1982,377.00158705771
"1306","EGY",1983,366.099476495981
"1307","EGY",1984,428.78830645442
"1308","EGY",1985,376.314186410308
"1309","EGY",1986,314.868207104802
"1310","EGY",1987,410.588783178329
"1311","EGY",1988,366.692733530998
"1312","EGY",1989,399.631728495359
"1313","EGY",1990,445.768097519875
"1314","EGY",1991,315.270216287374
"1315","EGY",1992,396.440108731985
"1316","EGY",1993,382.405326060653
"1317","EGY",1994,379.094177851677
"1318","EGY",1995,406.497046278715
"1319","EGY",1996,350.325984054208
"1320","EGY",1997,345.221688014865
"1321","EGY",1998,395.066343529224
"1322","EGY",1999,365.723531172276
"1323","EGY",2000,365.362130603194
"1324","EGY",2001,369.001769523621
"1325","EGY",2002,460.254516656399
"1326","EGY",2003,295.776336392164
"1327","EGY",2004,400.856426264644
"1328","EGY",2005,415.750556811094
"1329","EGY",2006,338.657741450667
"1330","EGY",2007,383.949653635025
"1331","EGY",2008,318.654602694511
"1332","EGY",2009,334.794864044785
"1333","EGY",2010,353.980775430202
"1334","ERI",1980,0
"1335","ERI",1981,0
"1336","ERI",1982,0
"1337","ERI",1983,0
"1338","ERI",1984,0
"1339","ERI",1985,0
"1340","ERI",1986,0
"1341","ERI",1987,0
"1342","ERI",1988,0
"1343","ERI",1989,0
"1344","ERI",1990,0
"1345","ERI",1991,0
"1346","ERI",1992,0
"1347","ERI",1993,0
"1348","ERI",1994,0
"1349","ERI",1995,0
"1350","ERI",1996,0
"1351","ERI",1997,0
"1352","ERI",1998,0
"1353","ERI",1999,0
"1354","ERI",2000,0
"1355","ERI",2001,0
"1356","ERI",2002,0
"1357","ERI",2003,0
"1358","ERI",2004,0
"1359","ERI",2005,0
"1360","ERI",2006,0
"1361","ERI",2007,0
"1362","ERI",2008,0
"1363","ERI",2009,0
"1364","ERI",2010,0
"1365","ESP",1980,133.121747484207
"1366","ESP",1981,131.178073043823
"1367","ESP",1982,171.555107450485
"1368","ESP",1983,149.747072722912
"1369","ESP",1984,107.85210927248
"1370","ESP",1985,144.699770395756
"1371","ESP",1986,136.749418506622
"1372","ESP",1987,150.641271996498
"1373","ESP",1988,117.264747476578
"1374","ESP",1989,117.208700869083
"1375","ESP",1990,114.394972891808
"1376","ESP",1991,115.572249565125
"1377","ESP",1992,152.569159891605
"1378","ESP",1993,125.170292034149
"1379","ESP",1994,121.324720449448
"1380","ESP",1995,118.19750549078
"1381","ESP",1996,112.062457396984
"1382","ESP",1997,103.872456226349
"1383","ESP",1998,126.425128047466
"1384","ESP",1999,128.067558274269
"1385","ESP",2000,107.973494451046
"1386","ESP",2001,117.811811006069
"1387","ESP",2002,105.16114398241
"1388","ESP",2003,113.049462611675
"1389","ESP",2004,141.304346523285
"1390","ESP",2005,125.208320200443
"1391","ESP",2006,130.124259138107
"1392","ESP",2007,124.199294605255
"1393","ESP",2008,130.231173927784
"1394","ESP",2009,136.826450338364
"1395","ESP",2010,151.964692807198
"1396","EST",1980,0
"1397","EST",1981,0
"1398","EST",1982,0
"1399","EST",1983,0
"1400","EST",1984,0
"1401","EST",1985,0
"1402","EST",1986,0
"1403","EST",1987,0
"1404","EST",1988,0
"1405","EST",1989,0
"1406","EST",1990,0
"1407","EST",1991,0
"1408","EST",1992,0
"1409","EST",1993,0
"1410","EST",1994,0
"1411","EST",1995,0
"1412","EST",1996,0
"1413","EST",1997,0
"1414","EST",1998,0
"1415","EST",1999,0
"1416","EST",2000,0
"1417","EST",2001,0
"1418","EST",2002,0
"1419","EST",2003,0
"1420","EST",2004,0
"1421","EST",2005,0
"1422","EST",2006,0
"1423","EST",2007,0
"1424","EST",2008,0
"1425","EST",2009,0
"1426","EST",2010,0
"1427","ETH",1980,0
"1428","ETH",1981,0
"1429","ETH",1982,0
"1430","ETH",1983,0
"1431","ETH",1984,0
"1432","ETH",1985,0
"1433","ETH",1986,0
"1434","ETH",1987,0
"1435","ETH",1988,0
"1436","ETH",1989,0
"1437","ETH",1990,0
"1438","ETH",1991,0
"1439","ETH",1992,0
"1440","ETH",1993,0
"1441","ETH",1994,0
"1442","ETH",1995,0
"1443","ETH",1996,0
"1444","ETH",1997,0
"1445","ETH",1998,0
"1446","ETH",1999,0
"1447","ETH",2000,0
"1448","ETH",2001,0
"1449","ETH",2002,0
"1450","ETH",2003,0
"1451","ETH",2004,0
"1452","ETH",2005,0
"1453","ETH",2006,0
"1454","ETH",2007,0
"1455","ETH",2008,0
"1456","ETH",2009,0
"1457","ETH",2010,0
"1458","FIN",1980,0
"1459","FIN",1981,0
"1460","FIN",1982,0
"1461","FIN",1983,0
"1462","FIN",1984,0
"1463","FIN",1985,0
"1464","FIN",1986,0
"1465","FIN",1987,0
"1466","FIN",1988,0
"1467","FIN",1989,0
"1468","FIN",1990,0
"1469","FIN",1991,0
"1470","FIN",1992,0
"1471","FIN",1993,0
"1472","FIN",1994,0
"1473","FIN",1995,0
"1474","FIN",1996,0
"1475","FIN",1997,0
"1476","FIN",1998,0
"1477","FIN",1999,0
"1478","FIN",2000,0
"1479","FIN",2001,0
"1480","FIN",2002,0
"1481","FIN",2003,0
"1482","FIN",2004,0
"1483","FIN",2005,0
"1484","FIN",2006,0
"1485","FIN",2007,0
"1486","FIN",2008,0
"1487","FIN",2009,0
"1488","FIN",2010,0
"1489","FRA",1980,6798.11093547821
"1490","FRA",1981,5912.47830726862
"1491","FRA",1982,5588.39315416515
"1492","FRA",1983,5525.8526721099
"1493","FRA",1984,5494.72934051514
"1494","FRA",1985,5638.77483443975
"1495","FRA",1986,5406.13833027601
"1496","FRA",1987,5555.46755087674
"1497","FRA",1988,5572.28576474309
"1498","FRA",1989,5711.961978966
"1499","FRA",1990,5612.06558979273
"1500","FRA",1991,5448.03924095631
"1501","FRA",1992,5423.43401786089
"1502","FRA",1993,5697.57233051062
"1503","FRA",1994,5490.07645454288
"1504","FRA",1995,5340.19640259266
"1505","FRA",1996,5491.47246531248
"1506","FRA",1997,5368.29450105309
"1507","FRA",1998,5524.47954899788
"1508","FRA",1999,5515.44212841153
"1509","FRA",2000,5466.93140999794
"1510","FRA",2001,5349.00364490986
"1511","FRA",2002,5635.67920484066
"1512","FRA",2003,5523.77006960988
"1513","FRA",2004,5674.15557026744
"1514","FRA",2005,5701.08382606983
"1515","FRA",2006,5550.81333422661
"1516","FRA",2007,5509.66680651426
"1517","FRA",2008,5443.11415800929
"1518","FRA",2009,5441.40588930368
"1519","FRA",2010,5459.44307313442
"1520","GAB",1980,30.8316860485077
"1521","GAB",1981,32.3299252104759
"1522","GAB",1982,30.4897595024109
"1523","GAB",1983,28.6518534517288
"1524","GAB",1984,28.4041306757927
"1525","GAB",1985,32.5702596569061
"1526","GAB",1986,31.7608008527756
"1527","GAB",1987,31.3228229403496
"1528","GAB",1988,25.1859983563423
"1529","GAB",1989,25.6551726937294
"1530","GAB",1990,28.0975047254562
"1531","GAB",1991,27.7968336248398
"1532","GAB",1992,24.5458617734909
"1533","GAB",1993,27.0733692216873
"1534","GAB",1994,29.7896942162514
"1535","GAB",1995,25.7214652252197
"1536","GAB",1996,25.198106379509
"1537","GAB",1997,24.8229333782196
"1538","GAB",1998,29.1310857820511
"1539","GAB",1999,29.2583325457573
"1540","GAB",2000,27.6901077151298
"1541","GAB",2001,25.6182310461998
"1542","GAB",2002,25.8778553009033
"1543","GAB",2003,24.7242123484612
"1544","GAB",2004,28.7577562665939
"1545","GAB",2005,27.6098605918884
"1546","GAB",2006,28.0745197248459
"1547","GAB",2007,25.1658844256401
"1548","GAB",2008,31.4045076537132
"1549","GAB",2009,28.216544175148
"1550","GAB",2010,26.759559431076
"1551","GBR",1980,0
"1552","GBR",1981,0
"1553","GBR",1982,0
"1554","GBR",1983,0
"1555","GBR",1984,0
"1556","GBR",1985,0
"1557","GBR",1986,0
"1558","GBR",1987,0
"1559","GBR",1988,0
"1560","GBR",1989,0
"1561","GBR",1990,0
"1562","GBR",1991,0
"1563","GBR",1992,0
"1564","GBR",1993,0
"1565","GBR",1994,0
"1566","GBR",1995,0
"1567","GBR",1996,0
"1568","GBR",1997,0
"1569","GBR",1998,0
"1570","GBR",1999,0
"1571","GBR",2000,0
"1572","GBR",2001,0
"1573","GBR",2002,0
"1574","GBR",2003,0
"1575","GBR",2004,0
"1576","GBR",2005,0
"1577","GBR",2006,0
"1578","GBR",2007,0
"1579","GBR",2008,0
"1580","GBR",2009,0
"1581","GBR",2010,0
"1582","GEO",1980,22.8326601374149
"1583","GEO",1981,22.1530899363756
"1584","GEO",1982,20.946368560195
"1585","GEO",1983,23.5369150030613
"1586","GEO",1984,18.5588796180487
"1587","GEO",1985,31.1701726424694
"1588","GEO",1986,28.9191550123692
"1589","GEO",1987,27.3524591970444
"1590","GEO",1988,20.4397941362858
"1591","GEO",1989,25.0864589512348
"1592","GEO",1990,25.2113342630863
"1593","GEO",1991,30.9550759255886
"1594","GEO",1992,16.6521627504379
"1595","GEO",1993,29.523016461134
"1596","GEO",1994,30.1692520582676
"1597","GEO",1995,25.7116726338863
"1598","GEO",1996,20.7758250540495
"1599","GEO",1997,22.7734595060349
"1600","GEO",1998,33.2662399148941
"1601","GEO",1999,31.1577869641781
"1602","GEO",2000,34.6343842411041
"1603","GEO",2001,30.416432800293
"1604","GEO",2002,18.7934742280841
"1605","GEO",2003,34.865925552845
"1606","GEO",2004,35.5834022545815
"1607","GEO",2005,22.8721730542183
"1608","GEO",2006,23.660312461853
"1609","GEO",2007,31.1511272251606
"1610","GEO",2008,32.8499586892128
"1611","GEO",2009,32.2810772943497
"1612","GEO",2010,29.4631824111938
"1613","GHA",1980,0
"1614","GHA",1981,0
"1615","GHA",1982,0
"1616","GHA",1983,0
"1617","GHA",1984,0
"1618","GHA",1985,0
"1619","GHA",1986,0
"1620","GHA",1987,0
"1621","GHA",1988,0
"1622","GHA",1989,0
"1623","GHA",1990,0
"1624","GHA",1991,0
"1625","GHA",1992,0
"1626","GHA",1993,0
"1627","GHA",1994,0
"1628","GHA",1995,0
"1629","GHA",1996,0
"1630","GHA",1997,0
"1631","GHA",1998,0
"1632","GHA",1999,0
"1633","GHA",2000,0
"1634","GHA",2001,0
"1635","GHA",2002,0
"1636","GHA",2003,0
"1637","GHA",2004,0
"1638","GHA",2005,0
"1639","GHA",2006,0
"1640","GHA",2007,0
"1641","GHA",2008,0
"1642","GHA",2009,0
"1643","GHA",2010,0
"1644","GIN",1980,0
"1645","GIN",1981,0
"1646","GIN",1982,0
"1647","GIN",1983,0
"1648","GIN",1984,0
"1649","GIN",1985,0
"1650","GIN",1986,0
"1651","GIN",1987,0
"1652","GIN",1988,0
"1653","GIN",1989,0
"1654","GIN",1990,0
"1655","GIN",1991,0
"1656","GIN",1992,0
"1657","GIN",1993,0
"1658","GIN",1994,0
"1659","GIN",1995,0
"1660","GIN",1996,0
"1661","GIN",1997,0
"1662","GIN",1998,0
"1663","GIN",1999,0
"1664","GIN",2000,0
"1665","GIN",2001,0
"1666","GIN",2002,0
"1667","GIN",2003,0
"1668","GIN",2004,0
"1669","GIN",2005,0
"1670","GIN",2006,0
"1671","GIN",2007,0
"1672","GIN",2008,0
"1673","GIN",2009,0
"1674","GIN",2010,0
"1675","GLP",1980,0
"1676","GLP",1981,0
"1677","GLP",1982,0
"1678","GLP",1983,0
"1679","GLP",1984,0
"1680","GLP",1985,0
"1681","GLP",1986,0
"1682","GLP",1987,0
"1683","GLP",1988,0
"1684","GLP",1989,0
"1685","GLP",1990,0
"1686","GLP",1991,0
"1687","GLP",1992,0
"1688","GLP",1993,0
"1689","GLP",1994,0
"1690","GLP",1995,0
"1691","GLP",1996,0
"1692","GLP",1997,0
"1693","GLP",1998,0
"1694","GLP",1999,0
"1695","GLP",2000,0
"1696","GLP",2001,0
"1697","GLP",2002,0
"1698","GLP",2003,0
"1699","GLP",2004,0
"1700","GLP",2005,0
"1701","GLP",2006,0
"1702","GLP",2007,0
"1703","GLP",2008,0
"1704","GLP",2009,0
"1705","GLP",2010,0
"1706","GMB",1980,0
"1707","GMB",1981,0
"1708","GMB",1982,0
"1709","GMB",1983,0
"1710","GMB",1984,0
"1711","GMB",1985,0
"1712","GMB",1986,0
"1713","GMB",1987,0
"1714","GMB",1988,0
"1715","GMB",1989,0
"1716","GMB",1990,0
"1717","GMB",1991,0
"1718","GMB",1992,0
"1719","GMB",1993,0
"1720","GMB",1994,0
"1721","GMB",1995,0
"1722","GMB",1996,0
"1723","GMB",1997,0
"1724","GMB",1998,0
"1725","GMB",1999,0
"1726","GMB",2000,0
"1727","GMB",2001,0
"1728","GMB",2002,0
"1729","GMB",2003,0
"1730","GMB",2004,0
"1731","GMB",2005,0
"1732","GMB",2006,0
"1733","GMB",2007,0
"1734","GMB",2008,0
"1735","GMB",2009,0
"1736","GMB",2010,0
"1737","GNB",1980,0
"1738","GNB",1981,0
"1739","GNB",1982,0
"1740","GNB",1983,0
"1741","GNB",1984,0
"1742","GNB",1985,0
"1743","GNB",1986,0
"1744","GNB",1987,0
"1745","GNB",1988,0
"1746","GNB",1989,0
"1747","GNB",1990,0
"1748","GNB",1991,0
"1749","GNB",1992,0
"1750","GNB",1993,0
"1751","GNB",1994,0
"1752","GNB",1995,0
"1753","GNB",1996,0
"1754","GNB",1997,0
"1755","GNB",1998,0
"1756","GNB",1999,0
"1757","GNB",2000,0
"1758","GNB",2001,0
"1759","GNB",2002,0
"1760","GNB",2003,0
"1761","GNB",2004,0
"1762","GNB",2005,0
"1763","GNB",2006,0
"1764","GNB",2007,0
"1765","GNB",2008,0
"1766","GNB",2009,0
"1767","GNB",2010,0
"1768","GNQ",1980,0
"1769","GNQ",1981,0
"1770","GNQ",1982,0
"1771","GNQ",1983,0
"1772","GNQ",1984,0
"1773","GNQ",1985,0
"1774","GNQ",1986,0
"1775","GNQ",1987,0
"1776","GNQ",1988,0
"1777","GNQ",1989,0
"1778","GNQ",1990,0
"1779","GNQ",1991,0
"1780","GNQ",1992,0
"1781","GNQ",1993,0
"1782","GNQ",1994,0
"1783","GNQ",1995,0
"1784","GNQ",1996,0
"1785","GNQ",1997,0
"1786","GNQ",1998,0
"1787","GNQ",1999,0
"1788","GNQ",2000,0
"1789","GNQ",2001,0
"1790","GNQ",2002,0
"1791","GNQ",2003,0
"1792","GNQ",2004,0
"1793","GNQ",2005,0
"1794","GNQ",2006,0
"1795","GNQ",2007,0
"1796","GNQ",2008,0
"1797","GNQ",2009,0
"1798","GNQ",2010,0
"1799","GRC",1980,50.3493861675262
"1800","GRC",1981,47.1241600799561
"1801","GRC",1982,47.8742762255669
"1802","GRC",1983,43.584527797699
"1803","GRC",1984,50.370417432785
"1804","GRC",1985,40.9035581207275
"1805","GRC",1986,50.8481700706482
"1806","GRC",1987,51.2720817518234
"1807","GRC",1988,48.8706185817719
"1808","GRC",1989,42.3725504970551
"1809","GRC",1990,45.5615689992905
"1810","GRC",1991,44.346891002655
"1811","GRC",1992,44.0525247955322
"1812","GRC",1993,44.9540784835815
"1813","GRC",1994,41.3480783557892
"1814","GRC",1995,41.8138278675079
"1815","GRC",1996,54.0939910984039
"1816","GRC",1997,47.423368139267
"1817","GRC",1998,47.4790802288055
"1818","GRC",1999,46.1708038854599
"1819","GRC",2000,39.0009867572784
"1820","GRC",2001,44.686516418457
"1821","GRC",2002,47.2585024261475
"1822","GRC",2003,49.555161242485
"1823","GRC",2004,50.1173246955872
"1824","GRC",2005,51.1106718587875
"1825","GRC",2006,45.7125939559937
"1826","GRC",2007,46.2084622526169
"1827","GRC",2008,44.8466051197052
"1828","GRC",2009,42.9552549648285
"1829","GRC",2010,46.0528664016724
"1830","GTM",1980,849.623565667868
"1831","GTM",1981,941.686140084267
"1832","GTM",1982,893.244899189472
"1833","GTM",1983,871.054019414187
"1834","GTM",1984,926.44632737875
"1835","GTM",1985,958.131196593046
"1836","GTM",1986,924.570131351948
"1837","GTM",1987,859.777268102169
"1838","GTM",1988,799.302898768187
"1839","GTM",1989,962.979801650047
"1840","GTM",1990,911.72921662569
"1841","GTM",1991,877.494138057232
"1842","GTM",1992,835.365622215271
"1843","GTM",1993,908.718960709572
"1844","GTM",1994,920.270606849194
"1845","GTM",1995,863.373601613045
"1846","GTM",1996,668.562398643494
"1847","GTM",1997,749.628283342123
"1848","GTM",1998,828.566238722801
"1849","GTM",1999,839.337779073715
"1850","GTM",2000,739.983533480167
"1851","GTM",2001,778.195244314671
"1852","GTM",2002,714.756013742685
"1853","GTM",2003,805.578603160381
"1854","GTM",2004,814.306335613728
"1855","GTM",2005,798.543876874447
"1856","GTM",2006,610.754742623568
"1857","GTM",2007,622.141289030313
"1858","GTM",2008,775.926892851591
"1859","GTM",2009,770.315170859098
"1860","GTM",2010,782.417923197746
"1861","GUF",1980,0
"1862","GUF",1981,0
"1863","GUF",1982,0
"1864","GUF",1983,0
"1865","GUF",1984,0
"1866","GUF",1985,0
"1867","GUF",1986,0
"1868","GUF",1987,0
"1869","GUF",1988,0
"1870","GUF",1989,0
"1871","GUF",1990,0
"1872","GUF",1991,0
"1873","GUF",1992,0
"1874","GUF",1993,0
"1875","GUF",1994,0
"1876","GUF",1995,0
"1877","GUF",1996,0
"1878","GUF",1997,0
"1879","GUF",1998,0
"1880","GUF",1999,0
"1881","GUF",2000,0
"1882","GUF",2001,0
"1883","GUF",2002,0
"1884","GUF",2003,0
"1885","GUF",2004,0
"1886","GUF",2005,0
"1887","GUF",2006,0
